obs_id	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
34	-0.039432813221404	-0.0103042739698094	-0.000865777461325647	0.0118665989318629	-0.00685520162706068	-0.0836591802098276	0	0.195120375560022	0	-0.0446987552721882	0	0	-0.00154761988537869	0.00335601470945459	0	0.0105212953552411	0	0	0	0	0	-0.00560403925875067	0	0	0	0.0517276985815982	-0.00160964562626021	0	0.395299831023914	0	-0.307320788476514	0	-0.122363774105332	0	0	0.0823748657063992	0.0394738074135615	0	0.00831229010657711
35	0.0448284468274569	-0.0164677805034631	0.00020617374380788	0.0529540058997758	-0.0152716823328576	-0.0283918224860398	0	-0.232520857644066	0	0.0427828472663083	0	0	0.00746457954082421	0.0193078993488361	0	-0.0648921765544352	0	0	0	0	0	0.00100581217273096	0	0	0	-0.510658705873958	0.0180138659650636	0	0.860262556073233	0	-0.605902972375629	0	-0.204973233531634	0	0	0.183568941828576	0.0205464988257504	0	0.0153573376150985
36	-0.00046523996070214	0.00300244894623263	0.00210438398798181	-0.193786585953304	0.00947572085159991	0.0372080447072472	0	-0.214169630701063	0	-0.0462817611416295	0	0	-0.000674551662103987	0.0474900923294695	0	0.00506273724820247	0	0	0	0	0	-0.00405660150685943	0	0	0	0.0310390462421338	0.010324955148308	0	-0.314182250746883	0	0.401121316742671	0	0.047187292403084	0	0	0.0617953738670467	-0.12408014775186	0	-0.00274706972458405
37	-0.024867693639813	-0.0234992226346777	-0.000328513004118042	-0.100011008242358	-0.121119142442765	-0.0494924671664753	0	-0.408406710268862	0	0.0867318773927924	0	0	0.00326817842067634	0.0202790978986693	0	-0.00163680404476297	0	0	0	0	0	-0.00298439647748339	0	0	0	0.236015979664921	-0.0612575287895707	0	0.0729489698175053	0	-0.133585975251181	0	-0.0618000284548138	0	0	-0.0636793234033217	0.0149087614926475	0	-0.00400208124915519
38	-0.0201645175136975	-0.0204713769013042	-0.00167007984927372	0.313555675327379	0.0226859129188363	-0.194166258417395	0	0.494490067662351	0	-0.20371408368591	0	0	-0.0015858395437155	-0.0351969742790801	0	0.00469945639805625	0	0	0	0	0	0.0182835007225504	0	0	0	0.53743146250912	0.0173586236883106	0	0.925226648926956	0	-0.591443711314064	0	-0.160500568936664	0	0	0.206631586514864	0.0454219153799886	0	0.0175301451228812
39	0.0682123721050807	-0.0515886874440607	0.00229282478556702	-0.134852469027011	0.0116109152919572	0.0808522168634868	0	-0.40675982241843	0	0.015856856737299	0	0	-0.00115840343093752	0.0167324380599699	0	0.0163901837500682	0	0	0	0	0	0.00854011338554976	0	0	0	-0.219852801608018	0.0169652808876546	0	-0.484242184031568	0	0.443660130022691	0	0.062115623314763	0	0	-0.0626233229514928	0.0276675597440386	0	-0.00522852090773568
40	0.117443754625914	-0.041540121334411	0.00458980021416027	-0.294186327694016	0.00811775216300437	-0.145868546348857	0	0.311916877977371	0	-0.236029342494435	0	0	-0.00163536920994398	-0.0382796167670603	0	0.00540032606911862	0	0	0	0	0	0.0147317592416007	0	0	0	0.475309059620198	0.00828761432075623	0	0.826972686467709	0	-0.452715677748644	0	-0.186013790476494	0	0	0.142523099918532	0.0428719269705448	0	0.0150804742535755
41	-0.0468575119101641	0.129950553970327	-0.0022454206228975	0.14787978253479	0.0244542311790476	0.51457970673412	0	0.207735762095599	0	-0.126060047932203	0	0	0.000217204682077884	0.0264311380186814	0	0.0184960139714064	0	0	0	0	0	-0.00532802706031022	0	0	0	0.160066117696053	0.0167223494870708	0	-0.45647321267709	0	0.152642593311894	0	0.00333900672384742	0	0	-0.148959480108157	-0.0869829820148942	0	-0.0247266009766437
42	0.036312046360986	-0.0125025281335651	-0.00253535447279699	0.27498596808295	-0.00266463548037929	-0.013961600384105	0	0.269019300971329	0	-0.00209571510649457	0	0	-0.000318154607510492	-0.00912625854181188	0	-0.000486124908264399	0	0	0	0	0	-0.0364086871099988	0	0	0	-0.372152151664208	-0.00678866591473753	0	-0.0206843929916724	0	0.0571117108448488	0	0.0549849929100369	0	0	-0.0129807364537645	0.0125063657042342	0	0.000423690775806687
43	-0.0154893425743909	-0.0210279501805465	-0.00129650586980644	0.246531789880747	0.00923695936983811	-0.0494184935378491	0	0.110589753238323	0	-0.148206955970678	0	0	-0.00191096686065116	-0.00456943084702732	0	0.00589555069883863	0	0	0	0	0	0.00692629914452273	0	0	0	0.0215182413286665	0.00537133237387695	0	0.46576111758076	0	-0.386273520552644	0	-0.161416647915989	0	0	0.132393534652032	0.0186971548512993	0	0.0106853620148044
