obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RaceNative Hawaiian or Other Pacific Islander	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
211	0.0254194944489845	-0.000913753659232922	-4.21625242632747e-05	0	0	-0.000825529484635023	0.00975964173557892	-0.00048082750934728	0.00080557284693029	0.000631499799667571	0.0108240514159441	0	-0.00664406546874387	0	0.00421971010224195	0	-0.00323172360364208	0	0.00210443084279504	0.00866328768351496	-0.00227837031327392	-0.000369076551629433	0.00200056275660655	0.000151094381838796	0.0239000037560211	-0.00270814646339396	0	-0.000656914953851201	-0.00167774013301959	0	-0.00215422313635396	0	-0.000362487441383688	-0.00673076643450979	0	-0.000990182663210557	-0.00263091702431833	-0.00299582224358864	-0.00158255999242335	-0.00121003684444829	0.00104312832090254	6.97755262619263e-05	0.00154934750176245	-0.000106533596049031	-0.00756957136800579	-0.00177588396539102	0.00106773720265477	-0.00830965992282625	-9.71563073530931e-06	0.00018626941939825	-0.00185754745667768	-5.37655857635414e-05	0.000290995369928178	3.54189913926069e-05	0.00131424096483645	-0.000621979886484302	0.0086894067393798	-0.000585191610003616	-1.15552279997405e-05	0.00583888184632236	-0.000621634917639955	-0.000192506824254285	0.00875817913448741	-0.000615464372442582	0.0050143981705188	0.00369513970796419	-0.000113311821913019	0.000113154060942121	-0.00036959963999462	-0.000248735108566595	-0.000118206763772296	0.00121122506860573	0.00168021331125448	-0.00449739182424507	-0.000781945946613951	0.000240322144236365
212	0	-0.000609169106155281	-0.000105406310658173	0	0.00111100200006293	-0.00247658845390505	-0.00175173056792444	-0.000641103345796391	0.000805572846930294	-0.00189449939900276	0.00766703641962709	-0.00459237891923405	-0.00788982774413332	7.42306453841759e-05	0.00602815728891705	0.00256913301233254	0.0363568905409735	-0.00204469678036702	0.00420886168559012	-0.00247522505243285	-0.00151891354218262	0.00198378646500818	0.00200056275660654	0.000188867977298501	-0.00562353029553439	-0.00361086195119197	-0.000571562092581311	-0.000875886605134935	0.0754983059858819	0	0	0	-0.00027186558103776	0.0181730693731765	0	-0.000495091331605283	0.0203896069384671	0.00475016193664503	-0.00135787163147001	0.0014594776568132	-0.000747787322309859	8.77845236697307e-05	0.00127067845420281	-0.000179459644266929	-0.0015668706577821	-0.0028696932512748	0.00136074186405107	0.012026294937691	-1.631869844472e-05	-0.00127504416771628	0.0100220759778602	0.000475587360352317	0.000122026666807796	0.000569485713207529	0.00147233080495783	-0.00103443098065418	0.00495201960817276	0.000233718949513411	-1.61131672632061e-05	0.0044319719852993	-0.000922602265167929	-0.000169181680864804	0.00603203541808064	-0.000391933390439608	0.00706573422436777	0.00701147951195847	-0.000198734587399547	-0.00230629029267667	-0.00113429432420114	-0.000274527380512711	-0.000164803779145864	0.00344146683451869	0.00405510240934985	-0.00150411939546292	-0.00114512718599274	0.000693971434445652
213	-0.00105914560204102	-0.00213209187154351	-6.32437863948981e-05	0	0	-0.000825529484635027	-0.00325321391185966	-0.000961655018694565	0	0.000388615261333889	-0.0126280599852681	0	-0.00498304910155789	0	-0.00994645952671316	0.000856377670777513	-0.00646344720728418	-0.00204469678036702	0.00252531701135406	-0.00198018004194627	-0.00303782708436523	0.0017531136202398	0.00240067530792785	0.000113320786379101	-0.00843529544330155	-0.00248246759144446	0	-0.000802896054707023	-0.0033554802660392	0	0	0	-0.000181243720691837	0.0242307591642352	0	-0.00247545665802638	0.00893415572841436	-3.72482423503517e-05	-0.00150167641376326	0.00103111373322995	-0.00147509499174204	7.77662364662054e-05	0.00136255316590876	-0.00019786276769435	-0.0057760850846221	-0.00305365023963147	0.00158895440095582	0.000201313642087346	7.44695439036658e-07	-0.00108672571762429	0.000296205818314789	0.00117630895008496	6.05400328448774e-05	2.6330523638272e-05	0.000740527825840012	-0.00134246265987382	0.00287377842709018	6.90896193206447e-05	-7.45578013248519e-06	0.00115469993410005	-0.00091392027941666	-0.000149238521439457	0.002315477760177	-0.000556658035163489	0.00572534974333975	0.00810856026343412	-0.000299437179332354	-0.00323793144322235	-0.00172037605462419	-0.000322377361791165	-0.000424659898485585	0.00291782146953466	0.00360282644065196	0.00417385011359157	-0.00284518858594434	0.000913750742005601
214	-0.000529572801020511	-0.00152292276538819	-8.43250485265355e-05	0	0.00111100200006292	-0.000825529484635018	-0.00275271946388123	-0.000160275836449092	0	0.000631499799667594	-0.0157850749815851	-0.00459237891923405	-0.0103813522949122	7.42306453841759e-05	0.00632956515336293	0.00342551068311007	-0.00403965450455259	-0.00408939356073403	0.00294620317991307	-0.00396036008389257	0.0349350114702001	-0.000184538275814702	0.00160045020528522	0.000113320786379101	0.0281176514776719	-0.00225678871949499	0	-0.00116784880684655	-0.0016777401330196	0	0	0	-0.00027186558103776	-0.0107692262952157	-0.000168506535205226	-0.000990182663210557	-0.011583343009846	0.00384879405802481	0.0185547540523605	0.00154818611970875	-0.00302813572718739	0.00037014265907051	0.00211133387439639	-8.48091881780338e-05	-0.000364672249587565	0.00112315256945407	-0.00501293155381192	-0.00931036768196838	1.79917355808921e-05	-0.00229912085797117	-0.00603124764807586	0.000745927355421926	9.40747297534239e-05	1.82408118996521e-05	0.00176965432240796	-0.00156774658467419	0.00214613586998847	-0.000585105600093949	-1.77213017265911e-05	0.00382714720542273	-0.000700559563869926	-0.000170796328855985	0.00218501381964269	-0.000259432077665249	0.00407634966944564	0.00351802460733578	-0.000276741862597389	-0.00305021545872205	-0.000732958618005888	-0.000201751505710543	-0.000438470839702008	0.00106113848096062	0.000641266420763893	0.000787872064290147	-0.00135795263072654	0.000361715314923706
215	0	-0.0015229227653882	-6.32437863948935e-05	0	0.00111100200006292	-0.00165105896927005	-0.00300296668787046	-0.000320551672898193	0	0.000485769076667364	-0.0108240514159441	0	-0.00747457365233683	0.000148461290768352	0.00512393369557948	0.00256913301233255	-0.00565551630637365	0	0.00462974785414913	0.00816824267302838	-0.00151891354218261	0.00156857534442506	0.000800225102642623	0.000151094381838801	-0.00843529544330157	-0.00157975210364651	0	-0.00058392440342329	0	0.00158864796649868	0	-0.000489568018636426	-0.000271865581037765	-0.0114423029386667	-0.000168506535205226	-0.00148527399481583	-0.0205174987382603	-0.00120319994869718	-0.00189610407519452	-0.000505406271557758	0.000141444775187359	0.000452020628971002	0.000655636034041937	-0.000196307326569385	-0.0105479779351275	-0.00283717583512218	0.00613170265256898	-0.0151144152804859	-5.32601979644822e-05	0.00744798562184401	-0.0120424923823349	-0.00499223643471594	-0.000218230052713944	-9.05806849562744e-06	0.000140810464611734	-0.000336557846898261	0.00230903656966032	0.00030699432019661	5.1570666708689e-06	-0.000279944899704255	-0.000138399501012747	-4.52287112885826e-05	0.00223738442061594	-0.000124706957780764	0.00278142777201871	0.0016193458089442	-0.000246407199398863	-0.00116968822839046	0.000343337266252894	-0.00017279360269884	-0.000519817488347724	0.000156028856030675	0.00179894855712201	0.000295051139408522	-0.000173823937729629	0.000274998236876369
216	-0.000529572801020515	-0.00060916910615529	-4.21625242632654e-05	0	0.00111100200006293	-0.00165105896927006	-0.00150148334393522	-0.000320551672898188	0.000805572846930294	0.000388615261333899	0.00676503213496506	0	0.0141186391210807	0.000148461290768347	-0.0111520909844966	0.00256913301233255	-0.00403965450455259	0	0.00420886168559012	-0.00396036008389254	-0.00151891354218261	-9.22691379073581e-05	0.00240067530792785	0.000151094381838801	0.0309294166254391	-0.00293382533534345	-0.000571562092581311	-0.000802896054707019	-0.00671096053207841	0	0	0	-9.06218603459278e-05	0.0249038358076862	-0.000168506535205226	-0.00148527399481583	0.00546280687688314	-0.00041455491520434	-0.00205457132774609	-0.00035472680742978	0.000696040956033992	0.000756663677489088	-0.00168567857705897	7.36758769028095e-05	0.0133883252549712	0.00118811390094817	-0.00200313987739732	0.0196910918066563	1.37551143875777e-05	-0.00129897172802599	0.0129553591552791	0.000708311716579651	0.000393854412495477	2.80578255801069e-05	0.000588966536502589	-0.000114338782640476	0.00392015748813558	0.000343702801244405	-1.98834050902883e-05	-0.000868228282240378	8.61366245839407e-05	-0.000116868193159791	0.00490183928147583	-0.000705354839263853	-0.00644327253742074	-0.00693661839475608	0.000103578974738514	0.000852371655615617	0.000279737502909758	8.63585717582743e-05	-0.000105990586943411	-0.00219094792521214	-0.00242181852228617	0.00293884344741195	0.000652614408939933	-0.000418952432936784
217	0	0.0140108894415716	-4.21625242632747e-05	0	0.00111100200006294	-0.000825529484635027	0.0102601361835574	0.00737268847665837	0	-0.00184592249133599	0.00856904070428911	0	-0.00830508183592985	0	-0.0102478673911591	0.0051382660246651	-0.00242379270273157	-0.00408939356073404	0.00252531701135407	-0.00247522505243286	-0.000759456771091303	-0.000322941982675758	0.00120033765396393	9.44339886492507e-05	-0.00843529544330157	-0.00225678871949498	-0.00057156209258132	-0.00102186770599077	0	0.00158864796649868	0	0	-0.000271865581037756	0.0255769124511372	0	0.0227742012538428	0.0137575036063312	0.00554994086046633	-0.00177218164780425	0.00192948557420603	-0.00111821784940791	0.000731196278292698	-0.000283813718078146	-0.000134209076780717	-0.00312507738262699	-0.00170778099892831	0.000224751786542512	0.00445669186072228	-6.69237168266408e-06	-0.00131736805771381	0.00595942111683652	0.000408606532280517	0.000257494188905351	2.41521744989981e-05	0.000106316562222014	-0.000582243973638893	0.00052940997543359	0.00020609153258859	-3.28259682992142e-06	-0.000697252970648483	0.000162333634160031	-0.000143340981711898	0.00230593316510985	-0.000414233906595535	-0.00302873152219193	-0.00111342472532619	8.86419084019606e-05	0.00100461784663204	0.000195333286523431	0.000143500654642646	0.000334085070918098	0.000801687069678286	0.000946282791418502	-0.000133628233427871	0.000622678624844534	-0.000174221553336804
218	-0.000529572801020506	-0.000304584553077645	0.000927575533791923	0	0	0	0.00850840561563292	-0.000320551672898193	0.000805572846930299	0.000534345984334106	-0.0121770578429371	0	-0.00498304910155789	0.000148461290768352	0.00452111796668781	0.00171275534155503	-0.00403965450455262	0	0.00420886168559012	0.010395945220218	-0.00151891354218261	-0.000230672844768395	0.000400112551321307	0.000283301965947752	-0.00843529544330157	-0.00293382533534349	0	-0.000948877155562846	0	0	0	-0.000244784009318211	0	-0.0114423029386667	-0.000337013070410452	-0.00148527399481584	-0.0116564240382992	-0.00502250112165357	-0.00146145429912514	-0.00100032167280645	-0.000294345502966499	-0.000517788685478475	0.000843874308373261	-0.000290322021877597	-0.0122146171466134	-0.0047148285711818	0.0100909086789399	-0.019721321442852	-8.43503072716588e-05	-8.9954067318788e-05	-0.0178584784177548	-7.73049508727743e-05	0.000106396862490625	-6.76791749426771e-05	-0.000232234809632003	-0.000249898323866885	0.00210458773557286	6.65905077578965e-05	-1.78887344595887e-05	-0.000886001534821754	-0.000594700876102347	-3.61615212983215e-05	0.00308357711741821	-0.000205880711898906	0.00394173529928898	0.00428567750775102	-8.4581900185926e-05	-0.00279401991347404	-0.00170498353967946	-0.000159120500632964	0.000910983468808149	0.00120678431969015	0.000940858488640066	0.000735489796786467	-0.00206409789550115	0.000400642879923988
219	0	-0.00121833821231058	-8.43250485265494e-05	0	0	-0.00165105896927005	-0.00200197779191365	-0.000641103345796382	0	0.000631499799667585	0.00676503213496507	0	0.0153644013964702	0	0.00271267078001269	-0.0385369951849882	-0.00323172360364209	-0.00408939356073404	0.00420886168559011	-0.00346531507340599	-0.000759456771091307	0.00175311362023981	0.000800225102642618	7.55471909194005e-05	-0.00843529544330158	-0.00315950420729299	0	-0.00109485825641867	-0.0050332203990588	0	0	0	-0.000362487441383684	-0.00740384307796079	-0.000674026140820905	-0.00148527399481584	0.00158951236885893	-0.000281143210031962	-0.0029768819409149	0.000500738055058292	-0.00235676124548028	0.000119147381887855	0.000104691950825057	-2.88357811347266e-05	0.00701732550067076	0.00145439919855866	-0.00425122161888945	0.00639021692745658	2.03678736861538e-05	-0.0015440134385219	0.00776344539944763	0.000462021130741244	0.000247870128993096	3.41089605519993e-05	0.00110954299805614	-0.00141206540063887	0.0056540143001537	-0.000750260015178347	-2.16536687410498e-05	0.00141178322619492	-4.57318013241068e-05	-0.000217273348330438	0.00732562924023907	0.000175090111816961	-0.00419961812259618	-0.00549632724141193	4.32283871818854e-06	0.00132471283441561	0.0012382747974302	5.89031732551593e-05	-9.53776851022233e-06	-0.00300029822572643	-0.00416070168331664	0.000720523434642563	0.00106382427023509	-0.00064358937382919
220	-0.00105914560204102	-0.00030458455307764	-8.43250485265355e-05	0	0.00111100200006293	0	-0.00325321391185966	-0.000641103345796395	0	0.000340038353667166	0.0090200428466201	0	0.0120423686620982	0	0.00663097301780879	0.00256913301233255	-0.00323172360364209	-0.00204469678036702	0.00336708934847209	-0.00297027006291945	-0.00227837031327391	0.00193765189605454	0.000800225102642623	3.77735954597003e-05	-0.00632647158247617	0.00744740277433343	0	0.00262765981540482	-0.00335548026603919	0	0	0	-0.000181243720691851	-0.00874999636486276	-0.000168506535205226	-0.000495091331605283	-0.00507913147750352	0.00144050298497419	0.00932788535404144	0.00056876185090933	-6.12904329099958e-05	0.000251520896016775	-0.000510702692804478	0.000129328201261917	0.0048441822046316	0.000221576172291391	0.000130784463193738	0.00609821149607694	1.21692950662185e-05	0.00351158304411504	0.000207549373219882	-0.00112687364801979	0.000354137514330245	2.78764988903465e-05	-0.00148114062457273	0.00107030572296608	-0.00621989493662323	9.11824714432778e-05	3.04518005286349e-05	-0.000795130290866077	0.00020379752142928	0.000411381014881964	-0.00790794816183041	-0.000289197034802939	-0.00181520136318044	0.00471576499950387	8.87329179230928e-05	0.000803464386084756	-0.000826934874166467	-6.12338126696338e-05	0.0022534600281259	0.000288703443679326	-5.11475179765519e-05	0.000985641849763251	0.000419608162028837	5.55521772537815e-05
221	-0.000529572801020511	-0.000609169106155281	-0.000105406310658177	0	0	0	-0.00275271946388123	-0.000641103345796382	0	-0.00204023012200298	0.0081180385619581	0	-0.0087203359277263	0	0.00482252583113368	0.00256913301233254	0.0323172360364209	-0.00204469678036702	0.00294620317991308	-0.00297027006291943	-0.00303782708436523	-0.000369076551629433	0.000800225102642623	9.44339886492507e-05	-0.00702941286941796	-0.00315950420729299	0	-0.000948877155562841	-0.00335548026603919	0	0	0	-0.000271865581037765	-0.0114423029386667	-0.000337013070410452	-0.000990182663210553	0.0158220426601366	-0.00550346870722489	-0.00324832921349965	-0.00358367189656809	0.00568649115013833	0.000586390252429468	-0.00145704760663317	0.000396876565832704	0.0105731938836047	0.0012589562386768	-0.00322715751318363	0.0190853372173926	1.9432873465175e-05	-0.00179139828257112	0.0146595465169235	0.000523343728072038	0.000127286640910903	2.36071420069474e-05	-0.00264122278332194	0.00285499448466636	-0.00373623329589899	-0.000808605819989613	6.24534341357267e-06	-0.00495909642360874	0.000902335643737461	-0.000326273744503105	-0.00385579305583964	-0.000211662669850926	-0.00113213824397439	-0.00341273503620462	0.000309294272614743	0.00210772680388758	2.67301599343646e-05	0.000170752087685855	-0.000238722264796441	-0.00126564505049958	-0.00142143809087378	0.000622173054839715	0.00145198786420508	-0.000385063728864478
222	-0.000529572801020511	-0.000609169106155286	-6.3243786394912e-05	0	0	0	-0.00225222501590282	-0.000641103345796382	0	0.000437192169000636	-0.0157850749815852	0	-0.0049830491015579	0	0.00361689437335025	0.000856377670777513	-0.00484758540546315	-0.00204469678036701	0.00252531701135407	-0.00371283757864928	0.0364539250123827	-0.000369076551629433	0.00120033765396393	0.000113320786379096	-0.00632647158247618	-0.00180543097559598	0	-0.00153280155898613	-0.0016777401330196	0	0	-0.000244784009318211	-0.000181243720691842	-0.00874999636486275	-0.000168506535205226	-0.000990182663210562	0.0122776127801522	-0.000882455540151937	-0.0028051530957069	-0.000449852616640004	-0.000580848683808	0.000633181575651046	0.000171992664278003	-0.000167405715264746	-0.00663813940388147	-0.00226620984743349	0.00444861148451683	0.00410538014638883	-1.52210567690159e-05	-0.00170355597612135	0.00190364878042101	0.000736298599687833	0.000148247265365109	1.05416456782035e-05	-0.000853842619499704	0.000340860565919624	-0.00180068021305955	1.93255431280848e-05	-3.33328163565812e-06	-0.00337755653756606	7.24810435979439e-05	-8.27078796627051e-05	-0.000135790531604336	2.72013543738588e-06	0.00236983083683901	0.00238424665773435	3.50521783086625e-05	-0.00121949049529571	0.000217390615921571	-0.00019322679872627	-0.000540945702705053	0.000929682722334494	0.000149296579626807	0.000565514683866337	-0.000733457786514185	0.000258330481048887
223	0	-0.000609169106155281	-6.32437863949074e-05	0	0	-0.00247658845390507	-0.00275271946388125	-0.000641103345796377	0	0.00072865361500106	0.00721603427729607	0	-0.00664406546874385	-0.00356307097844044	0.00482252583113365	0.00171275534155503	-0.00323172360364209	0	-0.0155727882366834	-0.00247522505243286	-0.00379728385545653	-0.000276807413722074	-0.0184051773607802	9.44339886492507e-05	-0.00843529544330157	-0.00270814646339398	0	-0.000510933852995379	0	0	0	0	-0.000362487441383688	-0.00807691972141176	-0.000168506535205226	-0.00247545665802639	-0.0351154341718044	0.00346543550616145	0.00791435529546079	0.000889923112242882	-0.00367207894324597	0.000599857924323789	-0.000840442079463479	-4.18616187837599e-05	-0.0033502467140712	0.00119296711181632	-0.00354158179124732	-0.0107923334727943	1.9034211615504e-05	-0.00199084419885895	-0.00781238111089023	0.000989900558432205	0.000466406982444397	5.18339303779749e-05	0.000753565756193157	-0.0015548883190491	0.00270225817229248	-0.000978441582098186	-2.51702907498689e-05	-9.38462926699801e-05	0.00023993981629584	-0.000233941183360365	0.000534173939767892	-0.000214764622532259	-0.00540084535256094	-0.00504919586549143	-0.000159622959317203	0.00241307782755089	7.93770010123207e-05	0.000164752614286612	-0.000678491439443189	-0.00158149721221688	-0.00110568481043535	0.000351174997448189	0.000295354249907888	-0.000348374633685417
224	0	-0.00121833821231057	-6.32437863949028e-05	0	0	-0.00165105896927005	-0.00375370835983804	-0.000320551672898188	0.00161114569386059	-0.00189449939900274	0.00766703641962708	-0.00459237891923405	-0.00747457365233684	0	0.00452111796668782	0.00428188835388758	-0.00484758540546312	0	-0.0172563329109195	-0.00272274755767613	-0.00151891354218262	-0.000415211120583112	0.000400112551321307	0.000245528370488052	0.0246029450429629	-0.00248246759144447	0	-0.000802896054707023	-0.0016777401330196	0.00158864796649867	0	0	-0.000271865581037765	-0.0107692262952157	0	-0.000495091331605279	0.000365405142266434	-0.0112528325753004	-0.000574656420684855	-0.00423358472113112	0.00609914374012858	0.00016196294125848	0.00303174878641971	-0.000105206325461626	-0.00703569671730773	-0.00237282042940006	-0.000750353181444179	-0.00873252574561193	-3.50990026957524e-06	-0.00126114298902478	-0.00668906457235118	0.00129082894964312	0.000296016749559711	6.43628433662456e-05	0.0016090217796885	-3.40510505216588e-05	0.00911986892110358	-0.00138073207132013	-2.79480477913263e-05	0.00576629553591647	-0.00144234441765536	-0.000275315335396005	0.00924653429524296	-0.000276044099150871	0.00938999583880319	0.00942196099856285	-0.000292347768696767	-0.00348102055108689	-0.00206218565049342	-0.00044033297028973	-0.00046088528017169	0.00262222598216438	0.00374956959330112	-0.00140363096392524	-0.00221796812065423	0.000753874370660347
225	-0.000529572801020511	-0.00121833821231058	-6.32437863949028e-05	0	0	-0.000825529484635027	-0.00375370835983806	-0.000641103345796382	0.000805572846930299	0.000582922892000843	-0.0144320685545921	0	-0.00498304910155789	0	0.00452111796668783	0	-0.00403965450455262	0	-0.0185189914165965	-0.00222770254718957	-0.000759456771091312	-0.0002306728447684	0.000800225102642623	0.000132207584108951	0.0260088276168465	0.00744740277433347	-0.000571562092581315	0.0026276598154048	-0.0016777401330196	0	0	0	-0.000271865581037765	0.0208653759469803	-0.000168506535205226	-0.000990182663210557	-0.00853221007192129	0.00176723269695842	-0.00185506349169221	0.00064710315823456	0.00206006419618395	0.000589874061499652	-0.0009645902262008	-0.000157375539024104	-0.00841296162504899	-0.00255292160495805	0.0156114254093464	-0.00635960783738845	-7.19015853736747e-05	0.00749896360391504	-0.00732348255445703	-0.00289653986582457	0.000197616969915035	0.000241141920961645	-0.00228376678450398	0.00176895658354528	-0.00438643538844175	0.00221917396983899	0.000106826430571462	-0.0025207117727051	0.000653680308891055	0.000417934187077825	-0.00650164566707407	-0.000457426389297721	-0.00100037677926881	-0.00319269810153418	-3.70834810664346e-05	0.00146246738284086	-0.000710114614965974	0.000109508692126045	-6.5711890018319e-05	-0.000413766233465659	-0.000744477809239215	0.00145922030903128	0.000302979445274747	-0.000360316228033041
226	0	-0.00121833821231057	-0.000105406310658182	0	0	0	-0.00275271946388125	-0.000641103345796372	0	0.000777230522667811	0.0108240514159441	0	-0.00830508183592982	0.000148461290768352	0.00361689437335025	0.00171275534155503	-0.00484758540546312	-0.00408939356073405	0.00168354467423604	0.00816824267302839	0	0.00179924818919351	0.00240067530792785	0.000188867977298501	-0.00773235415635976	-0.00315950420729297	-0.000571562092581315	-0.00102186770599076	-0.00838870066509799	0	0	0.011504848437956	-0.000181243720691842	0.0228846058773333	-0.000168506535205226	0.0227742012538428	0.00953707421315393	-0.000511249206373872	0.000196918640536933	0.000436169150252079	0.00307590431046512	0.000488335317645139	-9.64868059129681e-05	6.60539609372846e-05	-0.00644716591224417	9.18243804469698e-05	-0.0022382825631407	0.00845992215490793	1.35503625755031e-05	-0.0010031984955652	0.00295595910215316	0.000662709677460215	0.000568656212006418	1.76288470876695e-05	3.0057298999848e-05	0.000554197577616336	0.00415737121156769	-0.000535649592773991	5.38103184192599e-06	0.000748366170439219	-0.00018616550214418	-7.4774432275738e-05	0.00585290771679943	-0.000879882013583624	-0.00507816760839232	-0.00723943968374315	-6.50709778159582e-05	0.000733887076026757	-0.000497284107925618	0.000704661211743155	-0.000188327933628787	-0.00123360707531046	-0.00129129600243951	0.000232780382631183	0.000345313762490173	-8.70538215623634e-05
227	-0.000529572801020511	-0.000913753659232926	-0.000105406310658173	0	0.00111100200006293	0	-0.00375370835983806	-0.000480827509347285	0	0.000437192169000627	0.00676503213496507	0	-0.00622881137694736	0	-0.0114534988489425	0.00256913301233254	-0.0040396545045526	-0.00408939356073404	0.00252531701135407	-0.00321779256816269	-0.00227837031327392	-0.000369076551629433	0	0.000207754775028351	0.0274147101907301	-0.00270814646339398	-0.000571562092581311	-0.000802896054707019	-0.00335548026603919	0.00158864796649868	0	0	-0.000181243720691837	-0.00740384307796076	0	0	-0.020444417709807	0.00322141245301032	-0.00221937577414672	0.00119134725081276	-0.00265778841230716	0.000325978592984374	0.000280823248701526	-0.00016231848435154	-0.0139546121620075	-0.00150539149779283	0.00501706499299523	-0.0214497167851753	-3.3829041130376e-05	-8.39686659298011e-05	-0.0183337707290006	-0.000205171685483091	0.000291447281793852	4.37091332755093e-05	-0.000323753728931013	-0.000681815217225878	-0.00224846195896187	0.00133828715764153	-2.32801949535492e-06	-0.00463848353022406	0.000269082187172966	-0.000119174095634139	-0.0028579164257039	-0.00105664581793082	0.000850315717701514	2.39007488016159e-05	0.000111621335937256	-0.00021865651082476	0.000595481625712139	5.52167233706472e-06	-0.000482346708196348	0.00106967498065994	0.00148332243307049	-0.00100916041884661	-0.00029830097320011	0.00027530263464017
228	0	-0.00243667642462112	0	0	0	-0.00165105896927005	-0.00250247223989203	-0.00048082750934728	0	0.00063149979966759	-0.0135300642699301	0	-0.00581355728515087	0.000148461290768352	-0.00934364379782146	0.00171275534155503	-0.00161586180182105	0	0.00252531701135407	-0.00222770254718956	-0.00379728385545652	-0.000415211120583112	-0.0188052899121015	0.000226641572758202	-0.00773235415635977	-0.00203110984754548	-0.000571562092581315	-0.00087588660513493	-0.0033554802660392	0	0	0	-0.000362487441383688	0.0222115292338823	0.00808831368985086	-0.000990182663210553	-0.00968323627006053	0.00352353242148863	-0.00172453711699441	0.00166077710318827	-0.00473264458145939	0.000182486280072105	-0.000251625999899016	-6.63399671110149e-05	-0.00379835438586295	0.000959128507118781	-0.00220822537332972	-0.00628780979819559	1.56664777236961e-05	-0.000922485886049933	-0.00521536889883125	0.000187870869542375	0.000359463060664427	4.90257229536402e-05	0.000805488132898745	-0.00187286777667217	-0.00101582599252026	-0.000665125796542177	-1.15228148255079e-05	-0.00322220085938489	0.000408437054138423	-0.000168202639805243	-0.00481871116685635	-5.43514366773088e-05	-0.00378782409442163	-0.00479009330204796	8.89917337479988e-05	0.000624229216046435	-7.35192950836183e-05	2.10483883854908e-05	0.000214004940407251	-0.00292598320652482	-0.00279057202293408	0.001825818817843	0.000280643632550999	-0.000695199683961557
229	-0.000529572801020511	-0.00030458455307764	-8.43250485265401e-05	0	0.00111100200006293	-0.000825529484635023	-0.00300296668787046	-0.000160275836449097	0	0.000582922892000848	-0.0144320685545922	0	-0.00456779500976139	7.42306453841759e-05	0.00452111796668781	-0.0351114845018781	-0.00484758540546315	-0.00408939356073404	0.0037879755170311	-0.00371283757864926	-0.00227837031327392	-0.000507480258490474	0.000400112551321311	0.000113320786379101	-0.00843529544330157	-0.00225678871949498	0	-0.000875886605134935	-0.0016777401330196	0	0	0	-9.06218603459186e-05	-0.0134615328690196	-0.000168506535205226	-0.000495091331605283	-0.0184346894273417	0.00132475656164577	-0.00161992652497344	0.000447580039873769	-0.00266746634126549	0.000260115723888029	-0.000641805542521907	2.29427297690673e-05	0.000919915383618709	0.00133542894816607	-0.000606699964453246	-0.0087972164885263	5.27344450682032e-06	-0.00123050282382126	-0.00903193852010742	0.000153630962476684	0.000964814050194399	5.86884538441209e-06	-0.00103722214406906	-5.54765922573947e-05	-0.0107162032335924	-0.000514736353785549	1.74387850981617e-05	-0.00804709478220682	0.00136174715035731	0.000215789148337966	-0.0111659953920327	0.000451166391517386	-0.00567244765869833	-0.00589027783996891	0.000128535778400797	0.000450590595419548	0.000468986455798269	0.000334120331832125	-0.000246898305564023	-0.00220236331435866	-0.00321512140449028	0.00124590383308624	0.000996029517616862	-0.000462713035013884
