obs_id	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1	-0.00548085030702228	-0.00819680114628564	-0.0473066285524204	-0.10892975272012	8.80616766596697e-05	0.00775598363461657	0.101770857017575	-0.0351835144667096	0.0115521370310783	-0.0883379740679428	0.120494545798377	0.0218964886859064	0.0145437696692512	-0.0178213859564385	-0.0388124045684411	0.0142372802197797	0.000266781757793345	-0.208971593579042	0.153787012662379	-0.0215037908638104	0.00119716330248811	-0.0178075057533662	0.0573517044121699	-0.040511815558367	0.00368062329400346	-0.0154922047609951	0.000412632580189892	0.0105631158195315	-0.0576490279516538	0.0330485320203682	0.00275900341904941	-0.00547578586559255	-0.000649805798947626	-0.00126795826025371	0.000108404797561882	-0.0113137478045823	-0.000728816842451431	0	0.0172748741188232
2	-0.00422085737123616	-0.00263748915160179	-0.0882763853200889	-0.30498002819213	0.000177935415127776	0.00193418350010539	0.166240119190513	-0.0196198501740249	0.00774671504293167	-0.0277472409983262	-0.0611905789609542	0.0188635098015559	-0.000374233497253794	0.0130705259088463	-0.00551206045507809	0.000373769498262247	8.47434151437242e-05	-0.555887086007536	0.527051812588014	0.157590574491024	0.00210739091129922	0.0112636732986757	0.0444396928330606	-0.0289864888554163	-0.0022455097591175	-0.217919406785369	5.71459436998496e-05	-0.00219889629922251	-0.00852909866619591	-0.0032222409548243	-0.00203628459287366	0.00226105382328268	0.000924907465380815	-0.00109572383444112	1.16643694627599e-05	-0.00261367155268113	-0.000365108701504133	0	-0.0030685980103034
3	0.000983378451861186	0.0113147841723732	0.00412224119680417	-0.0016252855726223	0.0002942889147344	0.00356769148525932	0.0710428135076103	-0.010938135377108	0.00417024268909184	-0.0274530589418807	0.00235634707940079	0.0221947345898962	0.00954596608815	-0.010369254107201	-0.0273650136714409	0.00478022750681456	0.000175678468609133	-0.373282467192728	0.287315175767147	0.254407281625159	0.00272270501185815	0.0343473247664924	0.0335665717857451	-0.0297515304972801	-0.00534240792464781	-0.312444366053506	9.81059439105349e-05	0.00524429331977302	-0.04029435916702	0.0172205589297156	0.00102103767783554	-0.000661485604919152	-0.000628930857419372	-0.00127810147046075	-6.07200298273211e-06	-0.00215216766565144	-0.0015254370645864	0	0.0110343445451109
4	0.00205005327807536	-0.001264766989625	0.0429931691134941	0.065818972022089	0.000133361720686297	-0.00184439554976595	-0.0219267430930152	0.0059677813805237	-0.00294825134376701	0.0423626547269524	0.110850803312993	-0.0143610567853611	-0.000782297253292242	-0.0407864577136388	-0.0085657802751217	0.00945494156646778	-0.000227399258375297	-0.074024569384989	-0.0719339336256708	0.0878204927652019	-0.00175912081920899	0.0262129955690623	0.0160832677540547	-0.0115123020817173	-0.00406025569604129	-0.0902623576453526	0.000190971219371092	-0.000752711464895141	0.00650034071761376	0.00952432930370587	0.00116290858978669	0.00146918813969515	-0.000301432864419186	-0.00100513686976508	1.94917629762548e-06	0.00268204537807856	-0.000262057885429368	0	-0.0132700617328429
5	0.00118368064797517	-0.00303973745847434	0.027232604012594	-0.0216821219825676	9.24299768070777e-05	-0.0125367128281966	-0.065273831132882	0.0064104935552645	-0.0179112489298963	-0.0313212461727273	0.0594790580052971	0.0145739473306462	0.00955091530811427	-0.0174550175177352	-0.0168209329231613	0.0013484072841122	3.50976900239724e-05	0.240925544611859	-0.137836775113664	-0.0616140156123635	0.000433857594330855	-0.00935880462273584	-0.0281528231090599	0.0541683891614685	0.001180032693827	0.11069526807763	0.0001358169056525	-0.00908309974706513	0.0816895318408272	-0.0496023019072988	-0.00594462298598661	0.00517546590506659	0.00266535682791277	-0.00149474452139745	-0.000109645710503404	0.0220533895873651	-0.000108872051344758	0	-0.053104033453775
6	0.000726686739844609	-0.00383437514772983	-0.0142096566496605	-0.14611406391363	9.87830204363614e-05	-0.0127091689844214	0.0310937187213823	-0.0151776776972907	0.00444381600196004	-0.0707736328489923	0.103789902902484	0.0293186000085292	0.00554209427863971	-0.0557580574494742	-0.0151687029771917	0.0146773141410882	0.000327245004412569	0.122883650067645	0.0344535193802634	-0.0344214326763507	0.00155902599309531	-0.0095783502044539	-0.0390355844478902	0.0444680803491646	0.00021354597237743	0.110056874429167	6.47333049290476e-05	-0.0103930322692609	0.0463000775032877	-0.0200706048056286	-0.00276501368099942	0.00611298847048742	0.00133329309491695	-0.00055725764182579	-7.15063183259577e-05	0.0123345678875402	-0.00123612932757184	0	-0.0450268390290495
7	0.00155039151217115	-0.00417840098549677	0.0180033627631433	0.115778480956226	5.21564688102591e-05	0.00345744919800708	-0.0397840851675243	-0.0188386568690044	0.00587894939279388	-0.0806676994785434	0.0651613866588261	0.0171517877510654	0.00928588919605482	-0.0143773923254989	-0.032347509823333	0.00273096520626884	0.000345213278305261	0.171488489790782	-0.139036728013897	-0.0766337424073085	0.00203580757460328	-0.0134577763319468	-0.0170609717237878	0.00147714645830041	0.00158358583240811	0.147566773685257	7.90749234542316e-05	0.00121570274305732	-0.0168805304237524	0.00689311316919328	0.000724685833137491	-0.00380681613089959	-0.000867860886808744	-6.00684960289301e-05	3.12743380131532e-05	-0.00680747794362652	-0.000840219142227326	0	0.00782550268143404
8	0.0021179162849392	-0.00576024739638499	0.0315713505308935	0.186895870403527	1.8621767190195e-05	0.00899638916078807	-0.04533948252019	-0.00925930241635018	0.00288598041330232	-0.0644305846554475	-0.0536650855024271	0.0115198236153328	-0.0366715065392567	0.0256650644439193	0.173563769854721	0.000461927400951493	-7.61732335429462e-05	-0.117552886023867	-0.0943572637844493	0.247410631826501	-0.00162170304148404	-0.00301233503715875	0.00432961068701146	-0.0415522196458291	-0.00973052026968927	-0.36298683884616	9.24875705232329e-05	0.00567643885485395	-0.0363204186387669	0.0261710043253198	0.00412423498833379	-0.00385076665753801	-0.00211007305578679	-0.000672530475111546	-2.5394945767692e-05	0.00442600979746332	-0.00073091120505027	0	0.0121183500393612
9	0.00153951310680116	0.013468291935596	0.0234088456999069	-0.0766063043145088	1.63949834912127e-05	0.00351541655621244	-0.0429762104899144	0.010238657531287	-0.0128300240203066	0.116395602083278	0.0544854732666037	-0.035601571281847	0.00701536316361797	-0.0135512751206423	-0.0149805396015922	0.00324191104412474	0.000239527950514938	-0.146304040541318	0.121243308752399	0.0350253813429817	-0.00778793114355097	0.015483918455012	0.0177592915801792	0.000549891008990396	0.00083209768487503	-0.0638802946238843	0.000185115887836873	0.000598632049626021	0.00337173412308222	0.00145520544129275	-0.000540454448140473	0.0033947892490952	-0.000979869653385597	0.00127366330563243	-5.17381098123076e-06	-0.00313584638861986	-0.000349365636519429	0	0.00310522421581918
10	0.00157909457131	-0.00187969964318541	0.00288802030909555	-0.0556619946852371	0.00016545979510751	-0.00694212377867729	0.0139505736561036	0.0138469421029921	-0.00584004466980804	-0.0324017026633915	0.0415392914891083	0.0116128497931924	0.00552897336876681	0.00201724677221785	-0.020030221475519	0.00296131549051946	0.000329619625603122	0.0971155075024662	0.0696685809672567	-0.0491308057042095	-0.00378702257833467	-0.00249042479096189	-0.0158880788929292	0.0143871211852621	0.000567702195886013	0.0439361852370885	5.52715264631199e-05	-0.00413470318341681	0.0168414617324987	0.00166901188556361	-0.0018051207581264	0.00150598640501894	0.000887229222014825	-0.00104994336147724	-2.46547558259245e-05	-0.000520326252023013	-0.0013901074929688	0	-0.0188449168905333
