obs_id	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1	0.57754756485821	-0.0297584699347342	-0.828280669360374	-0.147297287523056	0.0130420095329377	0.13819593071156	1.85130256082943	0.616329981410513	-0.554086396901646	-1.01347058473998	0.299251450105707	0.48737793246259	-0.218983813195861	-0.0214348914753592	0.0352956125691415	0.100524364962831	-0.00970325378840764	-1.27951392804942	0.159745279166563	0.0372461035855899	0.0148153626481053	0.0540298463081163	0.349183802034147	0.716399301107855	-0.0173238548162506	-0.266865977452867	0.018819981675019	-0.251365510603126	-0.557076349210163	-0.0625105864751699	0.296989565872531	-0.057811496049558	-0.0122791852198123	0.00324071794080407	0.149337853732488	-0.102297322899416	0.0307567973301885	0	-0.121141239439639
2	0.578674073813684	-0.014812155687755	-1.87476162216957	-0.438245269242791	0.00252150821009437	0.00173497548031399	5.03225773817911	0.334779951042552	-0.390510294981411	-0.661767569956471	-0.181600913974431	0.413509933231054	0.00659632622215995	0.204387926322572	0.0203096573100897	0.0203080650130058	-0.00462860821101193	-4.92076927304501	0.624138082523004	1.45982564808313	0.0245694770388341	-0.0794735521608586	0.345911509694225	0.381078618594874	0.0190024172724536	-1.9263708642453	0.00528490649865847	0.0210053696508224	-0.13749201442796	0.0248415765059247	-0.226422174487631	0.0314930470584667	0.00457432951279119	0.00769094901975146	0.00944972514771824	-0.0592733291846438	0.0310703796761603	0	0.000298127875169229
3	-0.143970614389692	0.100050676513299	0.0383147715156772	-0.0758152626902688	0.0130971879697108	0.0693587928722323	3.01173021552507	0.247563932831312	-0.604745716511779	-0.835597188145531	-0.127941775738042	0.374988170968873	-0.163165733919626	-0.0652848066430029	0.0133749472086223	0.0257776494445252	-0.00665525937608055	-3.16248754333867	0.230497208365338	2.81832756871281	0.0293703044324101	-0.287277902082798	0.270582870577459	0.75426277104745	0.0362797629721615	-3.30628700852162	0.0134785995359073	-0.185930658269094	-0.521212761215428	-0.0548578332124565	0.305103056489933	0.000257440011460864	-0.00696205090769129	0.0137820964431514	0.0121993987833081	-0.0154191027430708	0.0185359364889587	0	-0.200586113294252
4	-0.275391006833749	-0.0293190683104387	0.883295475190017	0.205721902642292	0.0220013853656865	-0.00286000223785745	-1.26719128464185	-0.124299816195511	0.123102256667234	1.59386075612271	0.3568150021428	-0.258984408770789	0.0414924811821226	-0.574279358361977	-0.0173882255876585	-0.0324972841542472	-0.00275403458358053	-0.581679588124728	-0.0805872535412822	0.455643207353846	-0.0217030395210375	-0.183015057373724	0.0886236410610613	0.290645531708423	0.0290700680078849	-1.40494062022799	0.00542004422502629	0.0407252648702422	-0.0436121701257639	-0.0284642787137806	0.125353978683099	0.0282866214463772	-0.00572516549422719	0.0019003131256382	-0.0233337390665554	0.080889770762864	0.0174079271960451	0	0.07124225066401
5	-0.158606059002218	-0.0276621937981882	0.403461608676016	0.0553892141856383	-0.0193207353644784	0.0976533584938731	1.52686358201539	0.42203617239998	-0.312801371284932	-0.295531651415235	0.165417425382191	0.202776021559079	0.47481534206767	-0.832763023257094	-0.0457840965049067	-0.0155622940421446	-0.000439642987463892	-2.79103013836796	0.133669619678718	2.77035738572702	0.0242769632971243	-0.183671082914116	0.292543281677913	0.735088415826469	0.0946520146287619	-4.02697020321918	0.0143057842006143	-0.123088663937988	-0.212159317171617	0.00140992606248868	-0.171424408331428	-0.00536570985875743	0.00434841804577664	0.012259549138353	0.0916938874293615	-0.0771211175028214	0.0264173583031616	0	0.042317172987844
6	-0.205411756512943	-0.0606072640565485	0.66651634395859	-0.0261626754663504	0.0184773534816834	-0.237040732731389	-2.18134178820635	-0.263575440117056	1.35285907835312	-0.162041538621806	0.315970556946614	-0.044148324023396	-0.2237875374055	-0.498749756043344	0.0320433351693799	0.0265211541817515	-0.0121700610131326	1.62456045139735	-0.163630980513764	-1.18244542888564	0.0100045416759011	0.0781612400339858	-0.296939046251572	-1.5238626787315	-0.0207070854494136	1.99841756980382	0.00875090796639904	0.444743448090378	1.19841664697759	0.139906947484275	-0.799344440416805	0.0763102904020308	0.0324213922169462	0.00806208226164121	-0.251907778958161	0.297784850823686	0.0146317136458119	0	0.458364815512408
7	0.0156659253764158	-0.034879392407784	0.0618722063117379	-0.195460719664979	0.0215680365095914	-0.176870869851703	-1.16194749539329	-0.342900300279756	1.20264281231209	0.851590174471612	0.0562148152600994	-0.462237048061067	-0.112657114087166	0.0378738452039198	0.0126946379252252	0.0450943234350822	-0.00567892941858382	0.599784349466775	0.0543955208539376	-0.405072545761276	-0.0422605465714739	0.0513617367804531	-0.0987088165633535	-0.652845066963438	-0.00728562774405867	0.516946017466088	0.00587177634719493	0.0425961831391295	0.22136369592433	0.0522820743647545	-0.150703553675914	0.0399443074029714	0.013522879922635	-0.00193438930724884	-0.0154583167242977	0.0440290249715821	0.0586363187751115	0	-0.00483677186226976
8	-0.235051208159201	-0.00395411997294907	0.684446806512612	0.242355352953157	0.00977780918113771	0.121644732834117	-0.649194603574153	0.0962541939452358	-0.258747132008037	-0.696957847541343	-0.334598905390153	0.350051468453705	1.01616735889752	0.345151664338773	-0.188379694373325	0.0598217765664902	-0.00504256060682172	-0.486685310707312	-0.0877651369071901	2.01306196933975	-0.0229035696028814	0.0150125103056873	0.0626538316228264	1.05930698530064	0.089677866604754	-3.01120427949102	0.0040871048838655	-0.193522378458892	-0.645828857261669	-0.0410802349809668	0.588603008154363	-0.0332917056048675	-0.0231360383841355	0.010146900472165	-0.0428196936746391	0.0403481869174344	0.0124424298085335	0	-0.0459319818417439
9	-0.171475131044054	-0.0356989460700912	0.133110232273658	-0.171115865605858	0.025167456210668	-0.0966981203961256	0.116581233666431	-0.414126138954736	0.362794701125314	0.261096074244901	0.143833710006433	0.468624026114678	-0.111087491847896	-0.395786200379055	0.0523268940129338	0.0599715403887135	-0.00732969360636299	0.539884036076332	0.0205630624472383	-0.557007588107105	-0.0242454682198671	0.0459094591370673	-0.157335560952531	-0.370518253619277	-0.00429347743294601	0.539933050011855	0.00884622344076877	0.151464634860153	0.330573571360479	-0.00462150627418343	-0.104571094958219	0.0190289532645156	0.00944341609610134	0.0116102526123623	-0.0351188295644061	-0.00293518567729447	0.0382759790884207	0	0.191846938548096
10	-0.213462844054977	-0.0363398171738271	0.458096324859252	0.0652045737722695	0.0497234929428514	0.112067628171738	0.545959032110879	0.762785441390918	-0.375479587634105	-0.536262051901433	0.562648821640217	0.739282771578088	-0.118957801468993	-1.0166233737052	0.0256019733545759	0.0378660477215089	-0.00436604045962471	-0.268195909797257	-0.02814294220061	1.21840419534992	0.0197164577413134	0.0542095831640112	-0.0572662484232017	0.316143612424818	0.0352330433440658	-1.4062200207005	0.0223305536427052	-0.065170362691876	-0.299816209269097	-0.0512948335659886	0.0630529795753938	-0.0369255307676255	-0.0122815899636229	0.0075980927489693	-0.103746499073889	0.164970952879854	0.0147046897737212	0	-0.0821316798721976
11	0.00273675909740339	-0.0500157945937646	0.265613212333655	0.198586426774233	0.0106509452985456	0.0890286862138922	0.776303837189025	0.39473125105633	-0.487136496715525	-1.10181378979501	-0.0847984910815137	0.424718658028666	-0.163241653451462	0.402490714368722	0.0125734563798236	0.0460047171857762	-0.00469846395556106	-0.649998625774514	-0.0403070252537054	0.981016478412373	0.0220249094564846	0.0401238642007162	0.582229165967598	1.23143089930724	-0.00976618402522958	-1.50040074691221	0.0100652534166159	-0.205520980154089	-0.681465226503356	-0.0749352603468685	0.41419324200547	-0.0787732312080015	-0.0146868491301717	0.0128799736676072	0.141916532899612	0.0454002425377599	-0.409833934338552	0	-0.0756913889688001
12	-0.376077543974607	-0.0306811309657129	0.991565307775258	0.275257726554589	0.0146737051312263	0.0612107409558259	-1.85124265967319	-0.516461904354232	0.313050852189492	-0.177932309133219	-0.0639696272788938	0.0175797874476233	-0.16736271393085	0.150696093320451	0.00821619636109551	-0.0462704729302261	0.018823187784529	0.746874908081559	-0.290601263728276	-0.18237460083487	0.00114023467446728	0.103160804143063	0.0917529145750037	0.757451323087662	-0.0152015454036316	-0.11346879256855	0.0107328025424556	-0.193965469563824	-0.284835276113666	0.0394783372732546	0.707583330037246	-0.0363963055546603	-0.0198952029969755	-0.0183475460397708	0.0420513840981187	-0.00182367833068421	-0.232720871902714	0	-0.226630660401217
